section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
peak_loads,peak_loads.peak_latent_cooling_load,Peak Latent Cooling Load,code_minimum,Code Minimum,Peak Latent Cooling Load,Btuh,13488.1886156,499
peak_loads,peak_loads.peak_latent_cooling_load,Peak Latent Cooling Load,as_drawn,As-Drawn,Peak Latent Cooling Load,Btuh,9691.23205125,499
peak_loads,peak_loads.peak_latent_cooling_load,Peak Latent Cooling Load,enerphit_by_component,EnerPHit By Component,Peak Latent Cooling Load,Btuh,9691.23205125,499
peak_loads,peak_loads.peak_latent_cooling_load,Peak Latent Cooling Load,phi_low_energy_building,PHI Low Energy Building,Peak Latent Cooling Load,Btuh,9292.85769951,499
peak_loads,peak_loads.peak_latent_cooling_load,Peak Latent Cooling Load,enerphit_by_demand,EnerPHit By Demand,Peak Latent Cooling Load,Btuh,8894.48334778,499
co2e,co2e.heating,Heating,code_minimum,Code Minimum,Heating,tonsCO2e,8.39372096361,502
co2e,co2e.heating,Heating,as_drawn,As-Drawn,Heating,tonsCO2e,5.87689535191,502
co2e,co2e.heating,Heating,enerphit_by_component,EnerPHit By Component,Heating,tonsCO2e,3.80921853564,502
co2e,co2e.heating,Heating,phi_low_energy_building,PHI Low Energy Building,Heating,tonsCO2e,2.75549210561,502
co2e,co2e.heating,Heating,enerphit_by_demand,EnerPHit By Demand,Heating,tonsCO2e,2.39952591846,502
co2e,co2e.cooling,Cooling,code_minimum,Code Minimum,Cooling,tonsCO2e,0.945283762679,503
co2e,co2e.cooling,Cooling,as_drawn,As-Drawn,Cooling,tonsCO2e,0.599340018781,503
co2e,co2e.cooling,Cooling,enerphit_by_component,EnerPHit By Component,Cooling,tonsCO2e,0.529910437178,503
co2e,co2e.cooling,Cooling,phi_low_energy_building,PHI Low Energy Building,Cooling,tonsCO2e,0.507398171034,503
co2e,co2e.cooling,Cooling,enerphit_by_demand,EnerPHit By Demand,Cooling,tonsCO2e,0.50940331848,503
co2e,co2e.dhw,DHW,code_minimum,Code Minimum,DHW,tonsCO2e,0.919117406938,504
co2e,co2e.dhw,DHW,as_drawn,As-Drawn,DHW,tonsCO2e,0.923479691993,504
co2e,co2e.dhw,DHW,enerphit_by_component,EnerPHit By Component,DHW,tonsCO2e,0.90533892117,504
co2e,co2e.dhw,DHW,phi_low_energy_building,PHI Low Energy Building,DHW,tonsCO2e,0.891285611969,504
co2e,co2e.dhw,DHW,enerphit_by_demand,EnerPHit By Demand,DHW,tonsCO2e,0.887696359604,504
co2e,co2e.dishwashing,Dishwashing,code_minimum,Code Minimum,Dishwashing,tonsCO2e,0.05849432012,505
co2e,co2e.dishwashing,Dishwashing,as_drawn,As-Drawn,Dishwashing,tonsCO2e,0.05849432012,505
