metric_group,end_use,variant_id,units,value,source_field_id,source_label,excel_row
primary_energy,dishwashing,phi_low_energy_building,kWh,618.232651675,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,phi_low_energy_building,kWh,618.232651675,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,phi_low_energy_building,kWh,181.377662184,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,phi_low_energy_building,kWh,181.377662184,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,phi_low_energy_building,kWh,872.040691254,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,phi_low_energy_building,kWh,872.040691254,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,phi_low_energy_building,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,phi_low_energy_building,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,phi_low_energy_building,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,phi_low_energy_building,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,phi_low_energy_building,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,phi_low_energy_building,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,phi_low_energy_building,kWh,1697.95240508,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,phi_low_energy_building,kWh,1697.95240508,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,phi_low_energy_building,kWh,178.583864566,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,phi_low_energy_building,kWh,178.583864566,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,phi_low_energy_building,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,phi_low_energy_building,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,phi_low_energy_building,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,phi_low_energy_building,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,phi_low_energy_building,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,phi_low_energy_building,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,phi_low_energy_building,kWh,4503.27281868,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,phi_low_energy_building,kWh,4503.27281868,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,phi_low_energy_building,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,phi_low_energy_building,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,phi_low_energy_building,kWh,16801.7811318,primary_energy_renewable.heating,Heating,520
per,cooling,phi_low_energy_building,kWh,3109.67857916,primary_energy_renewable.cooling,Cooling,521
per,dhw,phi_low_energy_building,kWh,4166.57908035,primary_energy_renewable.dhw,DHW,522
per,dishwashing,phi_low_energy_building,kWh,285.338146927,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,phi_low_energy_building,kWh,83.7127671616,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,phi_low_energy_building,kWh,402.48031904,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,phi_low_energy_building,kWh,534.36,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,phi_low_energy_building,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,phi_low_energy_building,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,phi_low_energy_building,kWh,783.670340807,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,phi_low_energy_building,kWh,82.4233221074,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,phi_low_energy_building,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,phi_low_energy_building,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,phi_low_energy_building,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,phi_low_energy_building,kWh,2078.43360862,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,phi_low_energy_building,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,phi_low_energy_building,tonsCO2e,2.75549210561,co2e.heating,Heating,502
co2e,cooling,phi_low_energy_building,tonsCO2e,0.507398171034,co2e.cooling,Cooling,503
co2e,dhw,phi_low_energy_building,tonsCO2e,0.891285611969,co2e.dhw,DHW,504
co2e,dishwashing,phi_low_energy_building,tonsCO2e,0.05849432012,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,phi_low_energy_building,tonsCO2e,0.0171611172681,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,phi_low_energy_building,tonsCO2e,0.0825084654033,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,phi_low_energy_building,tonsCO2e,0.1095438,co2e.refrigerator,Refrigerator,508
co2e,cooking,phi_low_energy_building,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,phi_low_energy_building,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,phi_low_energy_building,tonsCO2e,0.160652419865,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,phi_low_energy_building,tonsCO2e,0.016896781032,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,phi_low_energy_building,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,phi_low_energy_building,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,phi_low_energy_building,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,phi_low_energy_building,tonsCO2e,0.426078889767,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,phi_low_energy_building,tonsCO2e,3.51199518882,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,phi_low_energy_building,kWh,53115.1641195,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,phi_low_energy_building,kWh,12028.5835217,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,enerphit_by_demand,kWh,9754.17040024,site_energy.heating,Heating,423
site_energy,cooling,enerphit_by_demand,kWh,2070.74519707,site_energy.cooling,Cooling,424
site_energy,dhw,enerphit_by_demand,kWh,3608.52178701,site_energy.dhw,DHW,425
site_energy,dishwashing,enerphit_by_demand,kWh,237.781789106,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,enerphit_by_demand,kWh,69.7606393014,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,enerphit_by_demand,kWh,335.400265867,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,enerphit_by_demand,kWh,445.3,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,enerphit_by_demand,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,enerphit_by_demand,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,enerphit_by_demand,kWh,653.058617339,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,enerphit_by_demand,kWh,68.6861017561,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,enerphit_by_demand,kWh,0,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,enerphit_by_demand,kWh,0,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,enerphit_by_demand,kWh,0,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,enerphit_by_demand,kWh,1093.7352852,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,enerphit_by_demand,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,enerphit_by_demand,kWh,25360.8430406,primary_energy.heating,Heating,441
phius_net_source_energy,heating,enerphit_by_demand,kWh,25360.8430406,primary_energy.heating,Heating,441
primary_energy,cooling,enerphit_by_demand,kWh,5383.93751239,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,enerphit_by_demand,kWh,5383.93751239,primary_energy.cooling,Cooling,442
primary_energy,dhw,enerphit_by_demand,kWh,9382.15664623,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,enerphit_by_demand,kWh,9382.15664623,primary_energy.dhw,DHW,443
primary_energy,dishwashing,enerphit_by_demand,kWh,618.232651675,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,enerphit_by_demand,kWh,618.232651675,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,enerphit_by_demand,kWh,181.377662184,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,enerphit_by_demand,kWh,181.377662184,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,enerphit_by_demand,kWh,872.040691254,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,enerphit_by_demand,kWh,872.040691254,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,enerphit_by_demand,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,enerphit_by_demand,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,enerphit_by_demand,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,enerphit_by_demand,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,enerphit_by_demand,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,enerphit_by_demand,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,enerphit_by_demand,kWh,1697.95240508,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,enerphit_by_demand,kWh,1697.95240508,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,enerphit_by_demand,kWh,178.583864566,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,enerphit_by_demand,kWh,178.583864566,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,enerphit_by_demand,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,enerphit_by_demand,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,enerphit_by_demand,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,enerphit_by_demand,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,enerphit_by_demand,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,enerphit_by_demand,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,enerphit_by_demand,kWh,2843.71174153,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,enerphit_by_demand,kWh,2843.71174153,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,enerphit_by_demand,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,enerphit_by_demand,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,enerphit_by_demand,kWh,14631.2556004,primary_energy_renewable.heating,Heating,520
per,cooling,enerphit_by_demand,kWh,3120.15298557,primary_energy_renewable.cooling,Cooling,521
per,dhw,enerphit_by_demand,kWh,4149.80005506,primary_energy_renewable.dhw,DHW,522
per,dishwashing,enerphit_by_demand,kWh,285.338146927,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,enerphit_by_demand,kWh,83.7127671616,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,enerphit_by_demand,kWh,402.48031904,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,enerphit_by_demand,kWh,534.36,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,enerphit_by_demand,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,enerphit_by_demand,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,enerphit_by_demand,kWh,783.670340807,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,enerphit_by_demand,kWh,82.4233221074,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,enerphit_by_demand,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,enerphit_by_demand,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,enerphit_by_demand,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,enerphit_by_demand,kWh,1312.48234225,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,enerphit_by_demand,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,enerphit_by_demand,tonsCO2e,2.39952591846,co2e.heating,Heating,502
co2e,cooling,enerphit_by_demand,tonsCO2e,0.50940331848,co2e.cooling,Cooling,503
co2e,dhw,enerphit_by_demand,tonsCO2e,0.887696359604,co2e.dhw,DHW,504
co2e,dishwashing,enerphit_by_demand,tonsCO2e,0.05849432012,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,enerphit_by_demand,tonsCO2e,0.0171611172681,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,enerphit_by_demand,tonsCO2e,0.0825084654033,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,enerphit_by_demand,tonsCO2e,0.1095438,co2e.refrigerator,Refrigerator,508
co2e,cooking,enerphit_by_demand,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,enerphit_by_demand,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,enerphit_by_demand,tonsCO2e,0.160652419865,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,enerphit_by_demand,tonsCO2e,0.016896781032,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,enerphit_by_demand,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,enerphit_by_demand,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,enerphit_by_demand,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,enerphit_by_demand,tonsCO2e,0.26905888016,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,enerphit_by_demand,tonsCO2e,3.51199518882,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,enerphit_by_demand,kWh,47676.6162155,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,enerphit_by_demand,kWh,12028.5835217,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
